orderNumber,orderDate,requiredDate,shippedDate,status,comments,customerNumber,productCode,quantityOrdered,priceEach,orderLineNumber,paymentDate,amount,interactionID,interactionType,interactionDate,reviewID,reviewDate,rating,reviewText,employeeNumber,officeCode
838,2024-09-02,2024-09-09,NULL,Cancelled,Order placed by customer 26,26,PRD00538,80,83.97,1,2024-06-16,1048.35,30,Phone Call,2024-01-17,NULL,NULL,NULL,NULL,72,504
838,2024-09-02,2024-09-09,NULL,Cancelled,Order placed by customer 26,26,PRD00538,80,83.97,1,2024-06-16,1048.35,874,In-Person Meeting,2024-07-01,NULL,NULL,NULL,NULL,72,504
345,2024-08-15,2024-08-22,2024-08-17,Shipped,Order placed by customer 978,978,PRD00538,95,64.50,1,2024-08-23,2626.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,725,874
30,2024-08-23,2024-08-30,NULL,In Process,Order placed by customer 970,970,PRD00539,45,40.81,1,2024-06-21,2831.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,934,287
391,2024-07-23,2024-07-30,NULL,Pending,Order placed by customer 99,99,PRD00540,66,21.60,1,NULL,NULL,NULL,NULL,NULL,637,2024-03-04,1,"Not satisfied, would not buy again.",149,542
243,2024-07-17,2024-07-24,NULL,Cancelled,Order placed by customer 202,202,PRD00540,53,18.03,1,NULL,NULL,NULL,NULL,NULL,637,2024-03-04,1,"Not satisfied, would not buy again.",569,629
559,2024-09-12,2024-09-19,NULL,In Process,Order placed by customer 342,342,PRD00541,61,40.48,1,2024-07-29,2684.88,NULL,NULL,NULL,117,2023-10-05,4,"Not satisfied, would not buy again.",495,955
559,2024-09-12,2024-09-19,NULL,In Process,Order placed by customer 342,342,PRD00541,61,40.48,1,2024-08-19,2300.73,NULL,NULL,NULL,117,2023-10-05,4,"Not satisfied, would not buy again.",495,955
526,2024-08-03,2024-08-10,NULL,Cancelled,Order placed by customer 990,990,PRD00542,32,12.60,1,NULL,NULL,93,Online Chat,2024-08-17,655,2023-12-26,5,Excellent product! Highly recommended.,530,471
526,2024-08-03,2024-08-10,NULL,Cancelled,Order placed by customer 990,990,PRD00542,32,12.60,1,NULL,NULL,93,Online Chat,2024-08-17,866,2024-05-31,2,Excellent product! Highly recommended.,530,471
976,2024-06-19,2024-06-26,NULL,In Process,Order placed by customer 688,688,PRD00542,43,45.55,1,NULL,NULL,NULL,NULL,NULL,655,2023-12-26,5,Excellent product! Highly recommended.,15,11
976,2024-06-19,2024-06-26,NULL,In Process,Order placed by customer 688,688,PRD00542,43,45.55,1,NULL,NULL,NULL,NULL,NULL,866,2024-05-31,2,Excellent product! Highly recommended.,15,11
128,2024-09-10,2024-09-17,NULL,Pending,Order placed by customer 174,174,PRD00542,70,69.01,1,2024-07-27,2145.13,548,Online Chat,2024-09-05,655,2023-12-26,5,Excellent product! Highly recommended.,851,969
128,2024-09-10,2024-09-17,NULL,Pending,Order placed by customer 174,174,PRD00542,70,69.01,1,2024-07-27,2145.13,548,Online Chat,2024-09-05,866,2024-05-31,2,Excellent product! Highly recommended.,851,969
128,2024-09-10,2024-09-17,NULL,Pending,Order placed by customer 174,174,PRD00542,70,69.01,1,2024-07-27,2145.13,585,Phone Call,2024-06-11,655,2023-12-26,5,Excellent product! Highly recommended.,851,969
128,2024-09-10,2024-09-17,NULL,Pending,Order placed by customer 174,174,PRD00542,70,69.01,1,2024-07-27,2145.13,585,Phone Call,2024-06-11,866,2024-05-31,2,Excellent product! Highly recommended.,851,969
580,2024-06-14,2024-06-21,2024-06-16,Shipped,Order placed by customer 404,404,PRD00543,50,13.24,1,2024-08-29,4629.13,882,Email,2024-01-24,191,2024-07-23,1,Fantastic! Exceeded my expectations.,768,289
580,2024-06-14,2024-06-21,2024-06-16,Shipped,Order placed by customer 404,404,PRD00543,50,13.24,1,2024-08-29,4629.13,882,Email,2024-01-24,367,2024-01-26,5,Fantastic! Exceeded my expectations.,768,289
251,2024-07-19,2024-07-26,NULL,In Process,Order placed by customer 934,934,PRD00544,71,33.76,1,NULL,NULL,743,Online Chat,2023-10-07,NULL,NULL,NULL,NULL,842,819
637,2024-08-11,2024-08-18,2024-08-13,Shipped,Order placed by customer 121,121,PRD00544,85,86.83,1,NULL,NULL,823,In-Person Meeting,2024-09-15,NULL,NULL,NULL,NULL,973,665
897,2024-08-21,2024-08-28,NULL,Cancelled,Order placed by customer 71,71,PRD00544,14,39.28,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,220,151
670,2024-06-27,2024-07-04,NULL,In Process,Order placed by customer 977,977,PRD00545,15,21.04,1,2024-07-18,3796.21,NULL,NULL,NULL,164,2023-12-03,3,"Not satisfied, would not buy again.",58,493
670,2024-06-27,2024-07-04,NULL,In Process,Order placed by customer 977,977,PRD00545,15,21.04,1,2024-07-18,3796.21,NULL,NULL,NULL,697,2024-06-07,1,Excellent product! Highly recommended.,58,493
645,2024-06-18,2024-06-25,NULL,Cancelled,Order placed by customer 353,353,PRD00546,50,28.29,1,2024-07-30,4548.84,NULL,NULL,NULL,158,2024-08-20,1,"Not satisfied, would not buy again.",60,198
645,2024-06-18,2024-06-25,NULL,Cancelled,Order placed by customer 353,353,PRD00546,50,28.29,1,2024-07-30,4548.84,NULL,NULL,NULL,364,2023-10-11,1,"Good quality, but a bit expensive.",60,198
326,2024-07-02,2024-07-09,NULL,In Process,Order placed by customer 51,51,PRD00546,98,50.96,1,NULL,NULL,783,Phone Call,2024-07-12,158,2024-08-20,1,"Not satisfied, would not buy again.",575,956
326,2024-07-02,2024-07-09,NULL,In Process,Order placed by customer 51,51,PRD00546,98,50.96,1,NULL,NULL,783,Phone Call,2024-07-12,364,2023-10-11,1,"Good quality, but a bit expensive.",575,956
652,2024-08-26,2024-09-02,NULL,Cancelled,Order placed by customer 614,614,PRD00546,96,16.12,1,NULL,NULL,NULL,NULL,NULL,158,2024-08-20,1,"Not satisfied, would not buy again.",381,140
652,2024-08-26,2024-09-02,NULL,Cancelled,Order placed by customer 614,614,PRD00546,96,16.12,1,NULL,NULL,NULL,NULL,NULL,364,2023-10-11,1,"Good quality, but a bit expensive.",381,140
711,2024-07-04,2024-07-11,NULL,Cancelled,Order placed by customer 708,708,PRD00547,55,42.55,1,2024-07-23,132.54,NULL,NULL,NULL,134,2024-08-28,3,"Not satisfied, would not buy again.",444,410
711,2024-07-04,2024-07-11,NULL,Cancelled,Order placed by customer 708,708,PRD00547,55,42.55,1,2024-07-23,132.54,NULL,NULL,NULL,865,2024-03-19,3,"Good quality, but a bit expensive.",444,410
838,2024-09-02,2024-09-09,NULL,Cancelled,Order placed by customer 26,26,PRD00548,44,43.06,1,2024-06-24,4344.89,30,Phone Call,2024-01-17,402,2024-02-15,2,Excellent product! Highly recommended.,72,504
838,2024-09-02,2024-09-09,NULL,Cancelled,Order placed by customer 26,26,PRD00548,44,43.06,1,2024-06-24,4344.89,30,Phone Call,2024-01-17,478,2023-12-30,4,Excellent product! Highly recommended.,72,504
838,2024-09-02,2024-09-09,NULL,Cancelled,Order placed by customer 26,26,PRD00548,44,43.06,1,2024-06-24,4344.89,874,In-Person Meeting,2024-07-01,402,2024-02-15,2,Excellent product! Highly recommended.,72,504
838,2024-09-02,2024-09-09,NULL,Cancelled,Order placed by customer 26,26,PRD00548,44,43.06,1,2024-06-24,4344.89,874,In-Person Meeting,2024-07-01,478,2023-12-30,4,Excellent product! Highly recommended.,72,504
838,2024-09-02,2024-09-09,NULL,Cancelled,Order placed by customer 26,26,PRD00548,44,43.06,1,2024-06-25,3379.64,30,Phone Call,2024-01-17,402,2024-02-15,2,Excellent product! Highly recommended.,72,504
838,2024-09-02,2024-09-09,NULL,Cancelled,Order placed by customer 26,26,PRD00548,44,43.06,1,2024-06-25,3379.64,30,Phone Call,2024-01-17,478,2023-12-30,4,Excellent product! Highly recommended.,72,504
838,2024-09-02,2024-09-09,NULL,Cancelled,Order placed by customer 26,26,PRD00548,44,43.06,1,2024-06-25,3379.64,874,In-Person Meeting,2024-07-01,402,2024-02-15,2,Excellent product! Highly recommended.,72,504
838,2024-09-02,2024-09-09,NULL,Cancelled,Order placed by customer 26,26,PRD00548,44,43.06,1,2024-06-25,3379.64,874,In-Person Meeting,2024-07-01,478,2023-12-30,4,Excellent product! Highly recommended.,72,504
838,2024-09-02,2024-09-09,NULL,Cancelled,Order placed by customer 26,26,PRD00548,44,43.06,1,2024-06-16,1048.35,30,Phone Call,2024-01-17,402,2024-02-15,2,Excellent product! Highly recommended.,72,504
838,2024-09-02,2024-09-09,NULL,Cancelled,Order placed by customer 26,26,PRD00548,44,43.06,1,2024-06-16,1048.35,30,Phone Call,2024-01-17,478,2023-12-30,4,Excellent product! Highly recommended.,72,504
838,2024-09-02,2024-09-09,NULL,Cancelled,Order placed by customer 26,26,PRD00548,44,43.06,1,2024-06-16,1048.35,874,In-Person Meeting,2024-07-01,402,2024-02-15,2,Excellent product! Highly recommended.,72,504
838,2024-09-02,2024-09-09,NULL,Cancelled,Order placed by customer 26,26,PRD00548,44,43.06,1,2024-06-16,1048.35,874,In-Person Meeting,2024-07-01,478,2023-12-30,4,Excellent product! Highly recommended.,72,504
84,2024-07-11,2024-07-18,2024-07-13,Shipped,Order placed by customer 765,765,PRD00548,6,30.54,1,2024-07-18,1612.02,726,Phone Call,2023-10-02,402,2024-02-15,2,Excellent product! Highly recommended.,250,396
84,2024-07-11,2024-07-18,2024-07-13,Shipped,Order placed by customer 765,765,PRD00548,6,30.54,1,2024-07-18,1612.02,726,Phone Call,2023-10-02,478,2023-12-30,4,Excellent product! Highly recommended.,250,396
84,2024-07-11,2024-07-18,2024-07-13,Shipped,Order placed by customer 765,765,PRD00548,6,30.54,1,2024-08-08,3819.09,726,Phone Call,2023-10-02,402,2024-02-15,2,Excellent product! Highly recommended.,250,396
84,2024-07-11,2024-07-18,2024-07-13,Shipped,Order placed by customer 765,765,PRD00548,6,30.54,1,2024-08-08,3819.09,726,Phone Call,2023-10-02,478,2023-12-30,4,Excellent product! Highly recommended.,250,396
84,2024-07-11,2024-07-18,2024-07-13,Shipped,Order placed by customer 765,765,PRD00548,6,30.54,1,2024-06-15,4296.33,726,Phone Call,2023-10-02,402,2024-02-15,2,Excellent product! Highly recommended.,250,396
84,2024-07-11,2024-07-18,2024-07-13,Shipped,Order placed by customer 765,765,PRD00548,6,30.54,1,2024-06-15,4296.33,726,Phone Call,2023-10-02,478,2023-12-30,4,Excellent product! Highly recommended.,250,396
965,2024-07-29,2024-08-05,2024-07-31,Shipped,Order placed by customer 928,928,PRD00549,17,89.55,1,NULL,NULL,840,In-Person Meeting,2024-03-08,783,2023-11-15,4,Fantastic! Exceeded my expectations.,321,672
396,2024-06-21,2024-06-28,NULL,Pending,Order placed by customer 941,941,PRD00549,67,72.48,1,2024-06-13,1600.97,894,Online Chat,2023-12-31,783,2023-11-15,4,Fantastic! Exceeded my expectations.,706,917
396,2024-06-21,2024-06-28,NULL,Pending,Order placed by customer 941,941,PRD00549,67,72.48,1,2024-07-21,530.38,894,Online Chat,2023-12-31,783,2023-11-15,4,Fantastic! Exceeded my expectations.,706,917
691,2024-08-21,2024-08-28,2024-08-23,Shipped,Order placed by customer 492,492,PRD00550,70,95.67,1,2024-07-23,4811.45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,350,766
403,2024-06-16,2024-06-23,NULL,Cancelled,Order placed by customer 689,689,PRD00550,5,54.13,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,162,193
404,2024-08-07,2024-08-14,NULL,Cancelled,Order placed by customer 543,543,PRD00551,82,20.44,1,2024-08-16,978.56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,254,925
404,2024-08-07,2024-08-14,NULL,Cancelled,Order placed by customer 543,543,PRD00551,82,20.44,1,2024-09-09,102.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,254,925
681,2024-07-11,2024-07-18,NULL,Cancelled,Order placed by customer 988,988,PRD00551,10,31.08,1,2024-08-03,3044.93,139,Online Chat,2024-02-05,NULL,NULL,NULL,NULL,929,516
158,2024-07-17,2024-07-24,NULL,Cancelled,Order placed by customer 242,242,PRD00553,74,36.17,1,NULL,NULL,NULL,NULL,NULL,46,2023-12-29,2,Excellent product! Highly recommended.,186,73
465,2024-09-08,2024-09-15,2024-09-10,Shipped,Order placed by customer 905,905,PRD00555,53,95.79,1,2024-07-07,234.59,NULL,NULL,NULL,341,2024-05-06,4,"Good quality, but a bit expensive.",584,534
465,2024-09-08,2024-09-15,2024-09-10,Shipped,Order placed by customer 905,905,PRD00555,53,95.79,1,2024-09-16,292.68,NULL,NULL,NULL,341,2024-05-06,4,"Good quality, but a bit expensive.",584,534
217,2024-09-10,2024-09-17,NULL,In Process,Order placed by customer 443,443,PRD00557,6,55.83,1,2024-08-29,4143.28,243,Online Chat,2023-12-29,107,2024-06-18,5,"Not satisfied, would not buy again.",609,270
217,2024-09-10,2024-09-17,NULL,In Process,Order placed by customer 443,443,PRD00557,6,55.83,1,2024-08-29,4143.28,510,Email,2024-07-09,107,2024-06-18,5,"Not satisfied, would not buy again.",609,270
350,2024-06-26,2024-07-03,NULL,In Process,Order placed by customer 188,188,PRD00557,66,39.90,1,NULL,NULL,829,Online Chat,2024-07-05,107,2024-06-18,5,"Not satisfied, would not buy again.",850,521
19,2024-08-20,2024-08-27,NULL,Cancelled,Order placed by customer 280,280,PRD00558,54,29.26,1,2024-09-04,4760.30,839,In-Person Meeting,2024-01-14,298,2023-12-12,2,"Not satisfied, would not buy again.",543,59
19,2024-08-20,2024-08-27,NULL,Cancelled,Order placed by customer 280,280,PRD00558,54,29.26,1,2024-09-04,4760.30,857,Email,2024-05-04,298,2023-12-12,2,"Not satisfied, would not buy again.",543,59
19,2024-08-20,2024-08-27,NULL,Cancelled,Order placed by customer 280,280,PRD00558,54,29.26,1,2024-09-04,4760.30,861,Online Chat,2024-08-17,298,2023-12-12,2,"Not satisfied, would not buy again.",543,59
988,2024-06-14,2024-06-21,NULL,In Process,Order placed by customer 817,817,PRD00561,90,94.75,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,519,704
653,2024-08-05,2024-08-12,2024-08-07,Shipped,Order placed by customer 947,947,PRD00561,99,67.30,1,NULL,NULL,3,Email,2023-12-06,NULL,NULL,NULL,NULL,193,882
653,2024-08-05,2024-08-12,2024-08-07,Shipped,Order placed by customer 947,947,PRD00561,99,67.30,1,NULL,NULL,61,In-Person Meeting,2024-08-28,NULL,NULL,NULL,NULL,193,882
653,2024-08-05,2024-08-12,2024-08-07,Shipped,Order placed by customer 947,947,PRD00561,99,67.30,1,NULL,NULL,809,In-Person Meeting,2024-01-23,NULL,NULL,NULL,NULL,193,882
653,2024-08-05,2024-08-12,2024-08-07,Shipped,Order placed by customer 947,947,PRD00561,99,67.30,1,NULL,NULL,911,In-Person Meeting,2024-04-07,NULL,NULL,NULL,NULL,193,882
78,2024-09-18,2024-09-25,NULL,Cancelled,Order placed by customer 885,885,PRD00561,12,65.07,1,2024-09-18,1053.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,787,796
871,2024-08-03,2024-08-10,NULL,Pending,Order placed by customer 147,147,PRD00561,14,85.94,1,2024-06-22,649.56,208,Online Chat,2023-12-22,NULL,NULL,NULL,NULL,979,525
638,2024-07-16,2024-07-23,2024-07-18,Shipped,Order placed by customer 262,262,PRD00562,61,27.60,1,2024-08-05,4556.67,421,In-Person Meeting,2024-05-02,NULL,NULL,NULL,NULL,69,569
638,2024-07-16,2024-07-23,2024-07-18,Shipped,Order placed by customer 262,262,PRD00562,61,27.60,1,2024-08-13,3271.21,421,In-Person Meeting,2024-05-02,NULL,NULL,NULL,NULL,69,569
206,2024-06-22,2024-06-29,2024-06-24,Shipped,Order placed by customer 26,26,PRD00564,90,72.31,1,2024-06-24,4344.89,30,Phone Call,2024-01-17,283,2024-06-06,2,"Not satisfied, would not buy again.",72,504
206,2024-06-22,2024-06-29,2024-06-24,Shipped,Order placed by customer 26,26,PRD00564,90,72.31,1,2024-06-24,4344.89,30,Phone Call,2024-01-17,644,2023-12-08,4,"Not satisfied, would not buy again.",72,504
206,2024-06-22,2024-06-29,2024-06-24,Shipped,Order placed by customer 26,26,PRD00564,90,72.31,1,2024-06-24,4344.89,874,In-Person Meeting,2024-07-01,283,2024-06-06,2,"Not satisfied, would not buy again.",72,504
206,2024-06-22,2024-06-29,2024-06-24,Shipped,Order placed by customer 26,26,PRD00564,90,72.31,1,2024-06-24,4344.89,874,In-Person Meeting,2024-07-01,644,2023-12-08,4,"Not satisfied, would not buy again.",72,504
206,2024-06-22,2024-06-29,2024-06-24,Shipped,Order placed by customer 26,26,PRD00564,90,72.31,1,2024-06-25,3379.64,30,Phone Call,2024-01-17,283,2024-06-06,2,"Not satisfied, would not buy again.",72,504
206,2024-06-22,2024-06-29,2024-06-24,Shipped,Order placed by customer 26,26,PRD00564,90,72.31,1,2024-06-25,3379.64,30,Phone Call,2024-01-17,644,2023-12-08,4,"Not satisfied, would not buy again.",72,504
206,2024-06-22,2024-06-29,2024-06-24,Shipped,Order placed by customer 26,26,PRD00564,90,72.31,1,2024-06-25,3379.64,874,In-Person Meeting,2024-07-01,283,2024-06-06,2,"Not satisfied, would not buy again.",72,504
206,2024-06-22,2024-06-29,2024-06-24,Shipped,Order placed by customer 26,26,PRD00564,90,72.31,1,2024-06-25,3379.64,874,In-Person Meeting,2024-07-01,644,2023-12-08,4,"Not satisfied, would not buy again.",72,504
206,2024-06-22,2024-06-29,2024-06-24,Shipped,Order placed by customer 26,26,PRD00564,90,72.31,1,2024-06-16,1048.35,30,Phone Call,2024-01-17,283,2024-06-06,2,"Not satisfied, would not buy again.",72,504
206,2024-06-22,2024-06-29,2024-06-24,Shipped,Order placed by customer 26,26,PRD00564,90,72.31,1,2024-06-16,1048.35,30,Phone Call,2024-01-17,644,2023-12-08,4,"Not satisfied, would not buy again.",72,504
206,2024-06-22,2024-06-29,2024-06-24,Shipped,Order placed by customer 26,26,PRD00564,90,72.31,1,2024-06-16,1048.35,874,In-Person Meeting,2024-07-01,283,2024-06-06,2,"Not satisfied, would not buy again.",72,504
206,2024-06-22,2024-06-29,2024-06-24,Shipped,Order placed by customer 26,26,PRD00564,90,72.31,1,2024-06-16,1048.35,874,In-Person Meeting,2024-07-01,644,2023-12-08,4,"Not satisfied, would not buy again.",72,504
828,2024-08-24,2024-08-31,NULL,In Process,Order placed by customer 942,942,PRD00565,100,29.68,1,2024-07-26,2403.10,665,Email,2023-12-24,NULL,NULL,NULL,NULL,520,535
828,2024-08-24,2024-08-31,NULL,In Process,Order placed by customer 942,942,PRD00565,100,29.68,1,2024-08-23,1400.19,665,Email,2023-12-24,NULL,NULL,NULL,NULL,520,535
623,2024-09-16,2024-09-23,NULL,In Process,Order placed by customer 786,786,PRD00565,59,77.26,1,2024-07-26,4392.82,919,Email,2024-06-21,NULL,NULL,NULL,NULL,919,931
349,2024-09-13,2024-09-20,NULL,Cancelled,Order placed by customer 681,681,PRD00566,4,81.89,1,2024-08-20,288.36,117,Online Chat,2023-11-10,646,2024-05-04,4,Excellent product! Highly recommended.,937,115
349,2024-09-13,2024-09-20,NULL,Cancelled,Order placed by customer 681,681,PRD00566,4,81.89,1,2024-08-20,288.36,117,Online Chat,2023-11-10,797,2024-08-20,3,Fantastic! Exceeded my expectations.,937,115
349,2024-09-13,2024-09-20,NULL,Cancelled,Order placed by customer 681,681,PRD00566,4,81.89,1,2024-08-20,288.36,205,Email,2023-09-30,646,2024-05-04,4,Excellent product! Highly recommended.,937,115
349,2024-09-13,2024-09-20,NULL,Cancelled,Order placed by customer 681,681,PRD00566,4,81.89,1,2024-08-20,288.36,205,Email,2023-09-30,797,2024-08-20,3,Fantastic! Exceeded my expectations.,937,115
349,2024-09-13,2024-09-20,NULL,Cancelled,Order placed by customer 681,681,PRD00566,4,81.89,1,2024-07-25,2756.32,117,Online Chat,2023-11-10,646,2024-05-04,4,Excellent product! Highly recommended.,937,115
349,2024-09-13,2024-09-20,NULL,Cancelled,Order placed by customer 681,681,PRD00566,4,81.89,1,2024-07-25,2756.32,117,Online Chat,2023-11-10,797,2024-08-20,3,Fantastic! Exceeded my expectations.,937,115
349,2024-09-13,2024-09-20,NULL,Cancelled,Order placed by customer 681,681,PRD00566,4,81.89,1,2024-07-25,2756.32,205,Email,2023-09-30,646,2024-05-04,4,Excellent product! Highly recommended.,937,115
349,2024-09-13,2024-09-20,NULL,Cancelled,Order placed by customer 681,681,PRD00566,4,81.89,1,2024-07-25,2756.32,205,Email,2023-09-30,797,2024-08-20,3,Fantastic! Exceeded my expectations.,937,115
349,2024-09-13,2024-09-20,NULL,Cancelled,Order placed by customer 681,681,PRD00566,4,81.89,1,2024-09-19,868.66,117,Online Chat,2023-11-10,646,2024-05-04,4,Excellent product! Highly recommended.,937,115
349,2024-09-13,2024-09-20,NULL,Cancelled,Order placed by customer 681,681,PRD00566,4,81.89,1,2024-09-19,868.66,117,Online Chat,2023-11-10,797,2024-08-20,3,Fantastic! Exceeded my expectations.,937,115
349,2024-09-13,2024-09-20,NULL,Cancelled,Order placed by customer 681,681,PRD00566,4,81.89,1,2024-09-19,868.66,205,Email,2023-09-30,646,2024-05-04,4,Excellent product! Highly recommended.,937,115
349,2024-09-13,2024-09-20,NULL,Cancelled,Order placed by customer 681,681,PRD00566,4,81.89,1,2024-09-19,868.66,205,Email,2023-09-30,797,2024-08-20,3,Fantastic! Exceeded my expectations.,937,115
822,2024-07-01,2024-07-08,2024-07-03,Shipped,Order placed by customer 228,228,PRD00567,21,75.06,1,NULL,NULL,NULL,NULL,NULL,856,2023-12-28,1,"Not satisfied, would not buy again.",293,669
355,2024-08-16,2024-08-23,NULL,Cancelled,Order placed by customer 337,337,PRD00568,35,27.29,1,2024-08-13,3531.80,204,Email,2023-11-19,NULL,NULL,NULL,NULL,515,115
524,2024-07-13,2024-07-20,2024-07-15,Shipped,Order placed by customer 652,652,PRD00569,71,50.82,1,2024-07-11,2755.18,NULL,NULL,NULL,831,2023-11-13,4,"Good quality, but a bit expensive.",396,681
442,2024-09-11,2024-09-18,NULL,In Process,Order placed by customer 831,831,PRD00570,26,25.10,1,NULL,NULL,NULL,NULL,NULL,584,2024-01-11,2,"Good quality, but a bit expensive.",673,459
